ID,Country,Carrier,TrafficType,ClickDate,Device,Browser,OS,RefererUrl,UserIp,ConversionStatus,ConversionDate,ConversionPayOut,publisherId,subPublisherId,advertiserCampaignId,Fraud
12223,IN,121.0,M,2017-08-21 00:02:19,Samsung,chrome,Android,spttrack.com,47.247.7.133,False,,0.0,38,,7515.0,0.0
12224,BR,-1.0,M,2017-08-21 00:02:19,Generic,android_webkit,Android,,179.187.167.240,False,,0.0,1306,,12686.0,0.0
12225,CL,-1.0,A,2017-08-21 00:02:19,Generic,android_webkit,Android,,190.82.9.2,False,,0.0,520,,1643.0,0.0
12226,NG,43.0,M,2017-08-21 00:02:19,Generic,android_webkit,Android,,105.112.43.98,False,,0.0,1306,,4904.0,0.0
12227,GT,430.0,M,2017-08-21 00:02:19,Alcatel,chrome,Android,,181.174.74.67,False,,0.0,27,,3312.0,0.0
12228,BD,44.0,,2017-08-21 00:02:19,Generic,android_webkit,Android,,119.30.47.108,False,,0.0,1306,,2025.0,0.0
12229,GT,430.0,M,2017-08-21 00:02:19,Generic,46.0.2490.76,Android,,181.174.66.219,False,,0.0,1138,,4901.0,0.0
12230,TH,27.0,A,2017-08-21 00:02:19,ZTE,chrome,Android,lrffq.redirectvoluum.com,1.47.3.230,False,,0.0,619,,11829.0,0.0
12231,MX,-1.0,A,2017-08-21 00:02:19,Generic,android_webkit,Android,,189.187.36.57,False,,0.0,454,,7510.0,0.0
12232,RU,703.0,M,2017-08-21 00:02:19,Fly,46.0.2490.76,Android,,83.149.21.194,False,,0.0,1193,,9176.0,0.0
12233,UK,-1.0,,2017-08-21 00:02:19,Generic,android_webkit,Android,,86.136.187.231,False,,0.0,1306,,5520.0,0.0
12234,BD,-1.0,M,2017-08-21 00:02:19,Symphony,chrome,Android,,103.243.83.2,False,,0.0,1306,,4901.0,0.0
12235,TH,25.0,A,2017-08-21 00:02:19,Generic,android_webkit,Android,d.billyaffcontent.com,223.24.115.11,False,,0.0,674,,7510.0,0.0
12236,RU,704.0,M,2017-08-21 00:02:19,Micromax,chrome,Android,,213.87.128.150,False,,0.0,1193,,5893.0,0.0
12237,IN,121.0,A,2017-08-21 00:02:19,Generic,android_webkit,Android,,47.30.163.43,False,,0.0,619,,11991.0,0.0
12238,BD,-1.0,M,2017-08-21 00:02:19,Generic,android_webkit,Android,,103.67.197.82,False,,0.0,1138,,7292.0,0.0
12239,PH,71.0,M,2017-08-21 00:02:19,Samsung,android_webkit,Android,global.mobtraff.site,203.87.251.216,False,,0.0,282,,4901.0,0.0
12240,IL,-1.0,M,2017-08-21 00:02:19,Generic,android_webkit,Android,,176.13.238.91,False,,0.0,242,,3312.0,0.0
12241,IN,1.0,A,2017-08-21 00:02:19,Pioneer,chrome,Android,,223.188.72.29,False,,0.0,600,,15654.0,0.0
12242,TH,-1.0,A,2017-08-21 00:02:19,AIS,chrome,Android,,223.205.235.158,False,,0.0,520,,7510.0,0.0
12243,BD,-1.0,M,2017-08-21 00:02:19,Generic,android_webkit,Android,,202.51.187.67,False,,0.0,1140,,7292.0,0.0
12244,TH,27.0,A,2017-08-21 00:02:19,ZTE,chrome,Android,,1.47.11.231,False,,0.0,520,,11829.0,0.0
12245,BD,125.0,,2017-08-21 00:02:19,Generic,android_webkit,Android,,103.242.20.226,False,,0.0,1306,,2025.0,0.0
12246,NG,56.0,M,2017-08-21 00:02:19,Generic,android_webkit,Android,,197.210.44.133,False,,0.0,1306,,4904.0,0.0
12247,IN,2.0,A,2017-08-21 00:02:19,Generic,android_webkit,Android,billionstarads.com,42.106.67.6,False,,0.0,203,,6555.0,0.0
12248,IN,2.0,A,2017-08-21 00:02:19,Generic,android_webkit,Android,,42.110.146.226,False,,0.0,35,,7893.0,0.0
12249,IN,1.0,A,2017-08-21 00:02:19,Micromax,chrome,Android,,223.191.55.255,False,,0.0,209,,16060.0,0.0
12250,IN,3.0,M,2017-08-21 00:02:19,Generic,android_webkit,Android,,101.222.254.92,False,,0.0,282,,15345.0,0.0
12251,ES,-1.0,M,2017-08-21 00:02:19,Generic,android_webkit,Android,,195.135.248.39,False,,0.0,1203,,12345.0,0.0
12252,MY,52.0,A,2017-08-21 00:02:19,Generic,android_webkit,Android,,113.210.190.230,False,,0.0,1203,,4385.0,0.0
12253,IN,121.0,A,2017-08-21 00:02:19,Generic,android_webkit,Android,,169.149.129.176,False,,0.0,55,,11991.0,0.0
12254,KW,523.0,M,2017-08-21 00:02:19,Generic,android_webkit,Android,,37.231.83.42,False,,0.0,1203,,10228.0,0.0
12255,UY,-1.0,M,2017-08-21 00:02:19,Generic,android_webkit,Android,,131.196.23.211,False,,0.0,1203,,2024.0,0.0
12256,TH,-1.0,A,2017-08-21 00:02:19,Generic,android_webkit,Android,,171.100.25.87,False,,0.0,520,,7510.0,0.0
12257,IN,121.0,A,2017-08-21 00:02:19,Generic,android_webkit,Android,,47.8.14.19,False,,0.0,437,,11991.0,0.0
12258,IN,1.0,,2017-08-21 00:02:19,Generic,uc,Android,jezzo.redirectvoluum.com,106.219.107.49,False,,0.0,1433,,15718.0,0.0
12259,US,-1.0,,2017-08-21 00:02:19,Generic,android_webkit,Android,,207.154.254.166,False,,0.0,1306,,7292.0,0.0
12260,TH,-1.0,A,2017-08-21 00:02:19,Generic,android_webkit,Android,,223.204.251.100,False,,0.0,1203,,10227.0,0.0
12261,BD,-1.0,M,2017-08-21 00:02:19,Lava,46.0.2490.76,Android,bldtrax.com,59.152.3.198,False,,0.0,1140,,7292.0,0.0
12262,BD,-1.0,M,2017-08-21 00:02:19,Samsung,android_webkit,Android,,45.252.54.6,False,,0.0,1140,,7292.0,0.0
12263,TH,20.0,A,2017-08-21 00:02:19,Generic,android_webkit,Android,,182.232.188.16,False,,0.0,55,,10228.0,0.0
12264,BD,-1.0,M,2017-08-21 00:02:19,Symphony,chrome,Android,track.brucelead.com,182.48.73.6,False,,0.0,1140,,7292.0,0.0
12265,IQ,-1.0,M,2017-08-21 00:02:19,Samsung,chrome,Android,,37.238.176.89,False,,0.0,242,,5894.0,0.0
12266,IN,1.0,A,2017-08-21 00:02:19,Intex,chrome,Android,,223.179.195.184,False,,0.0,66,,10439.0,0.0
12267,IN,1.0,A,2017-08-21 00:02:19,Karbonn,chrome,Android,premiumtraff.com,223.237.141.156,False,,0.0,282,,815.0,0.0
12268,IT,-1.0,M,2017-08-21 00:02:19,Huawei,chrome,Android,,62.170.121.247,False,,0.0,1203,,5893.0,0.0
12269,TH,27.0,A,2017-08-21 00:02:19,ZTE,chrome,Android,,1.47.163.147,False,,0.0,55,,10228.0,0.0
12270,MX,-1.0,M,2017-08-21 00:02:20,Generic,android_webkit,Android,,189.217.106.253,False,,0.0,55,,12688.0,0.0
12271,RU,704.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,,85.140.0.191,False,,0.0,35,,7510.0,0.0
12272,TH,20.0,,2017-08-21 00:02:20,Generic,android_webkit,Android,play.leadzuaf.com,182.232.213.120,False,,0.0,1189,,9176.0,0.0
12273,BD,-1.0,M,2017-08-21 00:02:20,Generic,android_webkit,Android,,103.205.134.181,False,,0.0,1140,,7292.0,0.0
12274,IN,4.0,A,2017-08-21 00:02:20,Micromax,46.0.2490.76,Android,,27.97.158.8,False,,0.0,454,,10128.0,0.0
12275,MY,18.0,A,2017-08-21 00:02:20,Leagoo,chrome,Android,,183.171.81.118,False,,0.0,1052,,3312.0,0.0
12276,IN,-1.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,http://persefone.top/,103.232.131.18,False,,0.0,413,,13431.0,0.0
12277,NG,43.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,aptrk.com,105.112.6.157,False,,0.0,35,,5893.0,0.0
12278,BR,-1.0,,2017-08-21 00:02:20,Cobalt,android_webkit,Android,,200.9.30.142,False,,0.0,242,,11338.0,0.0
12279,IN,1.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,,223.176.123.85,False,,0.0,209,,16060.0,0.0
12280,PH,71.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,,203.87.144.5,False,,0.0,520,,13960.0,0.0
12281,CO,289.0,M,2017-08-21 00:02:20,Generic,android_webkit,Android,overtraff.com,181.234.76.218,False,,0.0,1138,,735.0,0.0
12282,IN,5.0,A,2017-08-21 00:02:20,OPPO,android_webkit,Android,,101.59.205.144,False,,0.0,282,,16216.0,0.0
12283,IN,-1.0,M,2017-08-21 00:02:20,Generic,android_webkit,Android,,169.149.131.78,False,,0.0,55,,4129.0,0.0
12284,MX,597.0,M,2017-08-21 00:02:20,Generic,android_webkit,Android,,200.76.83.166,False,,0.0,1193,,5894.0,0.0
12285,TH,27.0,A,2017-08-21 00:02:20,ZTE,chrome,Android,,1.46.65.171,False,,0.0,454,,11829.0,0.0
12286,KW,-1.0,M,2017-08-21 00:02:20,Lenovo,chrome,Android,,188.71.245.100,False,,0.0,1203,,10228.0,0.0
12287,IN,121.0,A,2017-08-21 00:02:20,Generic,46.0.2490.76,Android,,47.9.131.16,False,,0.0,242,,11991.0,0.0
12288,BD,-1.0,A,2017-08-21 00:02:20,Walton,chrome,Android,,43.245.120.64,False,,0.0,242,,11477.0,0.0
12289,CM,277.0,,2017-08-21 00:02:20,Generic,android_webkit,Android,graphli.net,41.202.219.65,False,,0.0,1421,,13781.0,0.0
12290,IN,4.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,,106.77.69.251,False,,0.0,242,,14807.0,0.0
12291,TH,20.0,A,2017-08-21 00:02:20,Symphony,chrome,Android,,49.229.83.124,False,,0.0,646,,5893.0,0.0
12292,CO,-1.0,M,2017-08-21 00:02:20,BLU,chrome,Android,,191.102.208.1,False,,0.0,55,,2024.0,0.0
12293,MX,-1.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,,189.237.134.150,False,,0.0,454,,7510.0,0.0
12294,BD,-1.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,koolmedia.info,123.108.246.70,False,,0.0,537,,4904.0,0.0
12295,IN,2.0,A,2017-08-21 00:02:20,Micromax,chrome,Android,,42.107.16.96,False,,0.0,35,,11784.0,0.0
12296,GT,430.0,M,2017-08-21 00:02:20,Alcatel,chrome,Android,d.billyaffcontent.com,190.106.213.20,False,,0.0,1138,,4901.0,0.0
12297,MX,597.0,M,2017-08-21 00:02:20,Alcatel,chrome,Android,koolmedia.info,200.76.83.162,False,,0.0,1193,,5894.0,0.0
12298,GT,430.0,M,2017-08-21 00:02:20,Generic,android_webkit,Android,macandell.com,190.106.212.54,False,,0.0,27,,5894.0,0.0
12299,TH,27.0,A,2017-08-21 00:02:20,Generic,chrome,Android,,1.46.43.50,False,,0.0,520,,7510.0,0.0
12300,IN,9.0,M,2017-08-21 00:02:20,HTC,chrome,Android,go.mobifunworld.com,136.185.58.164,False,,0.0,1160,,7181.0,0.0
12301,BR,218.0,A,2017-08-21 00:02:20,Samsung,android_webkit,Android,,177.79.81.78,False,,0.0,27,,1643.0,0.0
12302,CR,294.0,M,2017-08-21 00:02:20,Huawei,android_webkit,Android,,186.96.85.221,False,,0.0,1306,,4904.0,0.0
12303,ID,47.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,,120.188.93.187,False,,0.0,242,,12344.0,0.0
12304,TH,20.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,,49.230.217.243,False,,0.0,1031,,5893.0,0.0
12305,RU,-1.0,A,2017-08-21 00:02:20,Alcatel,chrome,Android,nametraff.com,77.43.164.212,False,,0.0,448,,3312.0,0.0
12306,ID,47.0,A,2017-08-21 00:02:20,Samsung,chrome,Android,lsm.nextstger.com,120.188.76.236,False,,0.0,1224,,735.0,0.0
12307,TH,-1.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,lrffq.redirectvoluum.com,171.6.119.174,False,,0.0,1058,,7510.0,0.0
12308,PY,-1.0,,2017-08-21 00:02:20,Alcatel,chrome,Android,,181.123.25.99,False,,0.0,520,,11225.0,0.0
12309,RU,699.0,A,2017-08-21 00:02:20,Micromax,chrome,Android,,217.118.81.226,False,,0.0,242,,7750.0,0.0
12310,MX,-1.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,,201.119.191.132,False,,0.0,454,,7510.0,0.0
12311,MX,-1.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,,189.220.232.150,False,,0.0,454,,7510.0,0.0
12312,IN,121.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,,47.8.3.139,False,,0.0,242,,11991.0,0.0
12313,AR,58.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,,190.138.124.231,False,,0.0,1052,,8639.0,0.0
12314,IN,121.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,,47.8.11.245,False,,0.0,619,,11991.0,0.0
12315,TH,27.0,A,2017-08-21 00:02:20,ZTE,chrome,Android,lrffq.redirectvoluum.com,1.47.192.166,False,,0.0,619,,7510.0,0.0
12316,TH,-1.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,,171.6.247.43,False,,0.0,520,,7510.0,0.0
12317,IN,-1.0,M,2017-08-21 00:02:20,LG,chrome,Android,2.trgln.com,103.226.20.111,False,,0.0,1195,,10228.0,0.0
12318,ID,-1.0,M,2017-08-21 00:02:20,Generic,android_webkit,Android,,115.178.216.235,False,,0.0,1203,,5520.0,0.0
12319,TR,808.0,A,2017-08-21 00:02:20,Vodafone,chrome,Android,offer.tqeew.com,176.55.81.36,False,,0.0,301,,5893.0,0.0
12320,VE,-1.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,track.cpa.tapgerine.com,190.39.214.197,False,,0.0,1362,,3312.0,0.0
12321,IN,-1.0,M,2017-08-21 00:02:20,Generic,android_webkit,Android,synctraff.com,182.66.11.159,False,,0.0,282,,9176.0,0.0
12322,BD,-1.0,M,2017-08-21 00:02:20,Generic,android_webkit,Android,track.brucelead.com,113.21.228.130,False,,0.0,1140,,7292.0,0.0
12323,NG,43.0,A,2017-08-21 00:02:20,Gionee,android_webkit,Android,track.cpa.tapgerine.com,105.112.16.136,False,,0.0,35,,15190.0,0.0
12324,MX,-1.0,M,2017-08-21 00:02:20,Generic,android_webkit,Android,,189.242.21.124,False,,0.0,55,,12686.0,0.0
12325,IN,3.0,A,2017-08-21 00:02:20,Generic,uc,Android,rocktraff.com,101.210.88.167,False,,0.0,8548,,15345.0,0.0
12326,TH,25.0,M,2017-08-21 00:02:20,Generic,android_webkit,Android,goldtraff.com,223.24.13.152,False,,0.0,1160,,7510.0,0.0
12327,IN,4.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,,49.15.1.10,False,,0.0,242,,14807.0,0.0
12328,ID,74.0,M,2017-08-21 00:02:20,Samsung,chrome,Android,,114.125.202.187,False,,0.0,1203,,5520.0,0.0
12329,BR,215.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,tubecr.com,179.237.20.190,False,,0.0,437,,1643.0,0.0
12330,IN,1.0,,2017-08-21 00:02:20,Lenovo,chrome,Android,bestforexplmdb.com,106.210.61.24,False,,0.0,1348,,9662.0,0.0
12331,ID,-1.0,A,2017-08-21 00:02:20,Lenovo,chrome,Android,http://new.allyourmobi.com/?utm_term=6456423151269055546&clickverify=1&c=1&utm_content=e6c2c6dcd68fcddfcfd597cda696a496888bb88c898fbcbddcb3c5b1b687b4858aa6bcbbbe8fbdbd8283b1818687b485abb5ad99d9f0f3fafef6b0d8f8f4ba95d9d9e8dadcefeced84828c9283e7e4d4fac8cac9fecacbcdd6,112.215.65.233,False,,0.0,1017,,12833.0,0.0
12332,TH,20.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,,182.232.36.182,False,,0.0,646,,7510.0,0.0
12333,BO,975.0,A,2017-08-21 00:02:20,Generic,uc,Android,192.241.191.139,181.114.103.133,False,,0.0,19865,,3312.0,0.0
12334,IT,-1.0,M,2017-08-21 00:02:20,Samsung,android_webkit,Android,,84.223.254.94,False,,0.0,1203,,2024.0,0.0
12335,GA,-1.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,,154.112.14.50,False,,0.0,413,,7510.0,0.0
12336,BD,45.0,A,2017-08-21 00:02:20,Symphony,chrome,Android,,103.67.157.126,False,,0.0,1005,,3312.0,0.0
12337,IN,2.0,A,2017-08-21 00:02:20,Samsung,android_webkit,Android,supertraff.com,42.106.64.151,False,,0.0,282,,15751.0,0.0
12338,BD,-1.0,M,2017-08-21 00:02:20,Symphony,chrome,Android,,58.97.241.3,False,,0.0,1140,,7292.0,0.0
12339,MX,597.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,,200.76.83.188,False,,0.0,454,,5893.0,0.0
12340,ID,74.0,M,2017-08-21 00:02:20,Samsung,android_webkit,Android,,114.125.37.114,False,,0.0,216,,735.0,0.0
12341,PT,-1.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,,82.154.196.181,False,,0.0,1203,,9176.0,0.0
12342,BD,45.0,M,2017-08-21 00:02:20,HomeTech,chrome,Android,,116.58.203.38,False,,0.0,1306,,10228.0,0.0
12343,BD,-1.0,M,2017-08-21 00:02:20,Symphony,chrome,Android,,180.211.235.50,False,,0.0,1140,,7292.0,0.0
12344,IN,1.0,A,2017-08-21 00:02:20,Generic,android_webkit,Android,,223.231.7.73,False,,0.0,1203,,5368.0,0.0
12345,BD,125.0,,2017-08-21 00:02:20,Generic,android_webkit,Android,,202.134.11.136,False,,0.0,1306,,2025.0,0.0
12346,TH,25.0,A,2017-08-21 00:02:20,ZTE,chrome,Android,,223.24.146.22,False,,0.0,55,,10228.0,0.0
12347,TH,-1.0,A,2017-08-21 00:02:21,Generic,android_webkit,Android,,101.108.12.58,False,,0.0,242,,7510.0,0.0
12348,TH,25.0,A,2017-08-21 00:02:21,ZTE,chrome,Android,,223.24.151.86,False,,0.0,1180,,5893.0,0.0
12349,BD,125.0,A,2017-08-21 00:02:21,Generic,android_webkit,Android,,202.134.14.152,False,,0.0,537,,7292.0,0.0
12350,BD,-1.0,M,2017-08-21 00:02:21,Symphony,chrome,Android,,43.250.80.34,False,,0.0,55,,2024.0,0.0
12351,TH,-1.0,A,2017-08-21 00:02:21,Lenovo,chrome,Android,,49.49.242.213,False,,0.0,520,,7510.0,0.0
12352,IN,1.0,M,2017-08-21 00:02:21,Micromax,46.0.2490.76,Android,,223.225.159.54,False,,0.0,216,,815.0,0.0
12353,IN,9.0,M,2017-08-21 00:02:21,Generic,android_webkit,Android,click.wallofmobi.com,128.185.31.116,False,,0.0,1160,,7181.0,0.0
12354,RU,703.0,M,2017-08-21 00:02:21,Generic,android_webkit,Android,poketraff.com,109.188.127.52,False,,0.0,411,,11829.0,0.0
12355,KW,523.0,M,2017-08-21 00:02:21,Generic,android_webkit,Android,,37.231.110.22,False,,0.0,1203,,10228.0,0.0
12356,BY,226.0,M,2017-08-21 00:02:21,Samsung,chrome,Android,,46.56.112.22,False,,0.0,1141,,11829.0,0.0
12357,LK,13.0,,2017-08-21 00:02:21,Samsung,chrome,Android,bestadbid.com,61.245.161.127,False,,0.0,203,,4128.0,0.0
12358,TZ,-1.0,A,2017-08-21 00:02:21,Huawei,chrome,Android,,41.222.179.21,False,,0.0,657,,5893.0,0.0
12359,BD,-1.0,A,2017-08-21 00:02:21,Generic,chrome,Android,,122.102.39.23,False,,0.0,537,,4904.0,0.0
12360,IN,3.0,A,2017-08-21 00:02:21,Generic,chrome,Android,,101.212.186.202,False,,0.0,628,,15345.0,0.0
12361,BD,-1.0,M,2017-08-21 00:02:21,Generic,android_webkit,Android,,103.73.226.98,False,,0.0,1140,,7292.0,0.0
12362,IN,-1.0,A,2017-08-21 00:02:21,Intex,chrome,Android,,103.72.8.75,False,,0.0,209,,3312.0,0.0
12363,ID,47.0,A,2017-08-21 00:02:21,Vivo,android_webkit,Android,,120.188.32.238,False,,0.0,55,,10227.0,0.0
12364,FR,-1.0,M,2017-08-21 00:02:21,Generic,android_webkit,Android,,80.12.250.55,False,,0.0,1306,,10228.0,0.0
12365,TH,20.0,A,2017-08-21 00:02:21,Vivo,chrome,Android,,182.232.55.54,False,,0.0,520,,7510.0,0.0
12366,TH,20.0,,2017-08-21 00:02:21,Generic,android_webkit,Android,,182.232.203.79,False,,0.0,1189,,9176.0,0.0
12367,IN,4.0,M,2017-08-21 00:02:21,Samsung,chrome,Android,,106.77.165.97,False,,0.0,301,,14807.0,0.0
12368,IN,1.0,A,2017-08-21 00:02:21,Generic,android_webkit,Android,,223.237.177.247,False,,0.0,0,,3312.0,0.0
12369,TH,27.0,A,2017-08-21 00:02:21,ZTE,chrome,Android,lrffq.redirectvoluum.com,1.46.235.138,False,,0.0,619,,11829.0,0.0
12370,IN,2.0,A,2017-08-21 00:02:21,Samsung,chrome,Android,,42.111.88.128,False,,0.0,657,,6555.0,0.0
12371,IN,4.0,A,2017-08-21 00:02:21,Intex,46.0.2490.76,Android,,27.97.248.116,False,,0.0,242,,14807.0,0.0
12372,BR,-1.0,M,2017-08-21 00:02:21,Generic,android_webkit,Android,,160.238.140.4,False,,0.0,1203,,2024.0,0.0
12373,IN,121.0,A,2017-08-21 00:02:21,Generic,android_webkit,Android,,49.35.8.213,False,,0.0,242,,11991.0,0.0
12374,IN,121.0,A,2017-08-21 00:02:21,Generic,android_webkit,Android,,157.48.22.125,False,,0.0,1203,,12686.0,0.0
12375,IQ,977.0,A,2017-08-21 00:02:21,Generic,android_webkit,Android,www.zainzone.iq.zain.com,151.236.174.184,False,,0.0,55,,15472.0,0.0
12376,IN,1.0,,2017-08-21 00:02:21,Intex,chrome,Android,obeyter.com,106.223.142.75,False,,0.0,1433,,5893.0,0.0
12377,BD,-1.0,A,2017-08-21 00:02:21,Generic,android_webkit,Android,,45.118.68.5,False,,0.0,520,,4904.0,0.0
12378,IN,6.0,A,2017-08-21 00:02:21,Micromax,chrome,Android,clicks.goldlab.de,49.203.153.36,False,,0.0,32,,16367.0,0.0
12379,IN,121.0,A,2017-08-21 00:02:21,Generic,android_webkit,Android,overtraff.com,47.9.8.57,False,,0.0,628,,11991.0,0.0
12380,IN,1.0,A,2017-08-21 00:02:21,Generic,android_webkit,Android,,223.191.24.217,False,,0.0,209,,4988.0,0.0
12381,BR,-1.0,M,2017-08-21 00:02:21,LG,chrome,Android,,177.65.33.67,False,,0.0,1203,,4787.0,0.0
12382,IN,121.0,A,2017-08-21 00:02:21,Generic,android_webkit,Android,,157.50.8.137,False,,0.0,540,,11991.0,0.0
12383,IN,1.0,M,2017-08-21 00:02:21,Generic,android_webkit,Android,,223.237.145.109,False,,0.0,42136,,6554.0,0.0
12384,CA,231.0,M,2017-08-21 00:02:21,Generic,android_webkit,Android,,184.151.190.170,False,,0.0,1140,,11829.0,0.0
12385,IN,2.0,M,2017-08-21 00:02:21,Samsung,android_webkit,Android,,112.79.154.162,False,,0.0,437,,15751.0,0.0
12386,MX,-1.0,M,2017-08-21 00:02:21,Zonda,chrome,Android,,187.189.17.106,False,,0.0,1203,,2025.0,0.0
12387,TH,-1.0,A,2017-08-21 00:02:21,Lenovo,chromium,Android,,49.49.233.159,False,,0.0,540,,7510.0,0.0
12388,MX,-1.0,M,2017-08-21 00:02:21,Generic,android_webkit,Android,,189.215.228.190,False,,0.0,1306,,4788.0,0.0
12389,IN,2.0,A,2017-08-21 00:02:21,Lenovo,chrome,Android,,42.110.128.193,False,,0.0,209,,8786.0,0.0
12390,IN,1.0,A,2017-08-21 00:02:21,Micromax,chrome,Android,,223.184.56.248,False,,0.0,1203,,12686.0,0.0
12391,DE,-1.0,,2017-08-21 00:02:21,Generic,android_webkit,Android,,217.229.101.251,False,,0.0,1306,,10227.0,0.0
12392,ID,-1.0,A,2017-08-21 00:02:21,Generic,android_webkit,Android,track.brucelead.com,125.163.217.72,False,,0.0,38,,4128.0,0.0
12393,CO,289.0,M,2017-08-21 00:02:21,Generic,android_webkit,Android,,152.204.134.71,False,,0.0,1138,,735.0,0.0
12394,US,-1.0,A,2017-08-21 00:02:21,Generic,android_webkit,Android,overtraff.com,107.145.204.214,False,,0.0,282,,3312.0,0.0
12395,BR,-1.0,M,2017-08-21 00:02:21,Motorola,android_webkit,Android,,132.255.109.213,False,,0.0,1306,,10228.0,0.0
12396,BR,-1.0,A,2017-08-21 00:02:21,Alcatel,chrome,Android,,201.148.165.172,False,,0.0,242,,11338.0,0.0
12397,IN,1.0,M,2017-08-21 00:02:21,Generic,android_webkit,Android,,27.60.112.203,False,,0.0,209,,7976.0,0.0
12398,BR,218.0,A,2017-08-21 00:02:21,Generic,uc,Android,cldtrax.com,191.19.27.121,False,,0.0,1140,,1643.0,0.0
12399,BD,45.0,M,2017-08-21 00:02:21,Samsung,android_webkit,Android,koolmedia.info,116.58.205.226,False,,0.0,1193,,4129.0,0.0
12400,ID,74.0,,2017-08-21 00:02:21,Generic,android_webkit,Android,,114.124.208.2,False,,0.0,1382,,4128.0,0.0
12401,IN,5.0,A,2017-08-21 00:02:21,Generic,android_webkit,Android,,101.61.196.11,False,,0.0,209,,12395.0,0.0
12402,IN,1.0,A,2017-08-21 00:02:21,Generic,android_webkit,Android,,106.219.108.252,False,,0.0,454,,14544.0,0.0
12403,IN,121.0,A,2017-08-21 00:02:21,Generic,android_webkit,Android,,49.44.51.97,False,,0.0,242,,11991.0,0.0
12404,TH,27.0,A,2017-08-21 00:02:21,ZTE,chrome,Android,,1.47.137.59,False,,0.0,1229,,11829.0,0.0
12405,IN,-1.0,A,2017-08-21 00:02:21,Generic,android_webkit,Android,,106.79.228.44,False,,0.0,1101,,10128.0,0.0
12406,BD,44.0,M,2017-08-21 00:02:21,Symphony,chrome,Android,,37.111.201.56,False,,0.0,55,,736.0,0.0
12407,ZA,85.0,A,2017-08-21 00:02:21,Generic,android_webkit,Android,,41.114.64.156,False,,0.0,55,,7510.0,0.0
12408,IN,1.0,A,2017-08-21 00:02:21,Micromax,uc,Android,192.241.242.242,106.193.146.221,False,,0.0,36736,,10715.0,0.0
12409,BD,-1.0,,2017-08-21 00:02:21,Huawei,chrome,Android,,123.108.244.254,False,,0.0,1306,,10227.0,0.0
12410,RU,-1.0,A,2017-08-21 00:02:21,Generic,android_webkit,Android,rocktraff.com,212.96.109.215,False,,0.0,264,,3312.0,0.0
12411,BD,45.0,,2017-08-21 00:02:21,Generic,android_webkit,Android,,43.245.121.14,False,,0.0,1306,,2025.0,0.0
12412,ID,74.0,M,2017-08-21 00:02:21,Generic,android_webkit,Android,,114.124.196.42,False,,0.0,216,,11337.0,0.0
12413,BD,-1.0,,2017-08-21 00:02:21,Generic,android_webkit,Android,,223.29.214.15,False,,0.0,1306,,2025.0,0.0
12414,IN,2.0,A,2017-08-21 00:02:21,Generic,android_webkit,Android,,42.106.120.95,False,,0.0,209,,15751.0,0.0
12415,IN,-1.0,A,2017-08-21 00:02:21,Samsung,chrome,Android,,49.204.76.166,False,,0.0,411,,3312.0,0.0
12416,MX,-1.0,M,2017-08-21 00:02:21,Oukitel,chrome,Android,,189.228.4.118,False,,0.0,1203,,10228.0,0.0
12417,TH,27.0,A,2017-08-21 00:02:21,Generic,android_webkit,Android,,1.47.169.213,False,,0.0,520,,11829.0,0.0
12418,IN,1.0,A,2017-08-21 00:02:21,SonyEricsson,android_webkit,Android,,223.231.61.195,False,,0.0,520,,14544.0,0.0
12419,TH,-1.0,A,2017-08-21 00:02:21,Samsung,chrome,Android,192.241.242.234,101.51.168.173,False,,0.0,39818,,3312.0,0.0
12420,IN,1.0,A,2017-08-21 00:02:21,Google,chrome,Android,koolmedia.info,223.237.146.107,False,,0.0,1281,,815.0,0.0
12421,BR,-1.0,M,2017-08-21 00:02:22,Generic,android_webkit,Android,,191.222.31.218,False,,0.0,55,,2024.0,0.0
12422,IN,2.0,A,2017-08-21 00:02:22,Alcatel,chrome,Android,,42.106.90.80,False,,0.0,209,,8786.0,0.0
